USER,BASIN,RIPARIAN,PRIORITY,2021-08_ALLOCATION,2021-08_DEMAND,2021-08_SHORTAGE,2108-08_%_SHORTAGE
S025847,L_18,Y,10000000,0.5207390000000001,0.5207390000000001,0.0,0.0
S025883,L_24,Y,10000000,0.000623447623,0.0015789999999999999,0.0009555523769999999,0.605163
S025889,L_18,Y,10000000,0.053333333,0.053333333,0.0,0.0
S025890,L_18,Y,10000000,0.00012283700000000002,0.00012283700000000002,0.0,0.0
S025891,L_24,Y,10000000,0.013631747425,0.034525,0.020893252575,0.605163
S025893,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S026037,L_18,Y,10000000,0.005396667,0.005396667,0.0,0.0
S026496,L_20,Y,10000000,0.00099,0.00099,0.0,0.0
S026639,L_26,Y,10000000,0.00099,0.00099,0.0,0.0
S026695,L_14,Y,10000000,0.0008214030603899999,0.00099,0.00016859693961000007,0.17029993900000007
S026735,L_20,Y,10000000,0.052201332999999996,0.052201332999999996,0.0,0.0
S026781,L_20,Y,10000000,0.0025,0.0025,0.0,0.0
S026853,L_18,Y,10000000,0.28,0.28,0.0,0.0
S026903,L_20,Y,10000000,0.088997748,0.088997748,0.0,0.0
S026919,L_24_LSR,Y,10000000,0.283333333,0.283333333,0.0,0.0
S027297,L_18,Y,10000000,0.05524,0.05524,0.0,0.0
S027326,L_24,Y,10000000,0.0027263494849999997,0.006905,0.004178650515,0.605163
S027330,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027331,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027385,L_27,Y,10000000,0.00099,0.00099,0.0,0.0
S027435,L_18,Y,10000000,0.052025999999999996,0.052025999999999996,0.0,0.0
S027438,L_20,Y,10000000,0.03375776,0.03375776,0.0,0.0
S027456,L_24,Y,10000000,0.008885806685,0.022505,0.013619193315,0.605163
S027500,L_20,Y,10000000,0.03375776,0.03375776,0.0,0.0
S027654,L_28,Y,10000000,0.025,0.025,0.0,0.0
S027768,L_24,Y,10000000,0.00039088862999999996,0.00099,0.0005991113700000001,0.6051630000000001
S027883,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027934,L_16,Y,10000000,0.0008214030603899999,0.00099,0.00016859693961000007,0.17029993900000007
S027965,L_24,Y,10000000,0.0011460143924999998,0.0029024999999999997,0.0017564856074999999,0.605163
S027969,L_17_MSRR,Y,10000000,1.4208613544624997,1.7125,0.2916386455375002,0.17029993900000012
S028035,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S028233,L_18_MSRR,Y,10000000,0.00099,0.00099,0.0,0.0
S028289,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
