Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
7/13/2022,1.25,0.80,0.12,0.58,0.58,1.30,0.12,0.37,0.46,0.20,0.30,0.32,0.02,0.26,0.06,0.34,0.16,0.43,0.14,1.64,0.77,3.98,0.32,0.65,-0.65,-1.72,6.54,0.84
7/14/2022,1.22,0.78,0.12,0.57,0.57,1.27,0.12,0.36,0.45,0.20,0.30,0.31,0.02,0.26,0.06,0.33,0.15,0.42,0.14,1.58,0.75,3.94,0.32,0.67,-0.62,-1.68,6.50,0.84
7/15/2022,1.19,0.76,0.12,0.55,0.56,1.24,0.12,0.36,0.45,0.19,0.29,0.31,0.02,0.25,0.06,0.33,0.15,0.41,0.14,1.53,0.73,3.90,0.33,0.70,-0.60,-1.66,6.53,0.85
7/16/2022,1.17,0.75,0.12,0.54,0.55,1.21,0.11,0.35,0.44,0.19,0.28,0.30,0.02,0.25,0.06,0.32,0.15,0.40,0.14,1.48,0.71,3.86,0.33,0.70,-0.59,-1.64,6.53,0.86
7/17/2022,1.14,0.73,0.11,0.53,0.54,1.18,0.11,0.35,0.43,0.19,0.28,0.30,0.02,0.24,0.06,0.31,0.14,0.39,0.13,1.43,0.69,3.83,0.33,0.68,-0.59,-1.64,6.51,0.86
7/18/2022,1.12,0.72,0.11,0.51,0.53,1.16,0.11,0.34,0.42,0.18,0.27,0.29,0.02,0.24,0.06,0.31,0.14,0.39,0.13,1.38,0.68,3.79,0.32,0.65,-0.61,-1.65,6.50,0.84
7/19/2022,1.09,0.71,0.11,0.50,0.52,1.14,0.11,0.33,0.41,0.18,0.27,0.29,0.02,0.23,0.06,0.30,0.14,0.38,0.13,1.34,0.66,3.76,0.31,0.63,-0.63,-1.68,6.49,0.82
7/20/2022,1.07,0.69,0.11,0.49,0.51,1.11,0.11,0.33,0.41,0.18,0.26,0.28,0.02,0.23,0.06,0.30,0.14,0.37,0.13,1.30,0.64,3.73,0.31,0.61,-0.64,-1.69,6.46,0.81
7/21/2022,1.05,0.68,0.10,0.48,0.50,1.09,0.10,0.32,0.40,0.18,0.26,0.28,0.02,0.23,0.06,0.29,0.14,0.37,0.13,1.26,0.63,3.69,0.31,0.61,-0.65,-1.71,6.48,0.81
7/22/2022,1.03,0.67,0.10,0.47,0.49,1.07,0.10,0.32,0.39,0.17,0.26,0.28,0.02,0.22,0.05,0.29,0.13,0.36,0.12,1.22,0.62,3.66,0.30,0.59,-0.66,-1.72,6.46,0.80
7/23/2022,1.01,0.66,0.10,0.46,0.48,1.05,0.10,0.32,0.39,0.17,0.25,0.27,0.02,0.22,0.05,0.29,0.13,0.35,0.12,1.19,0.60,3.63,0.30,0.59,-0.66,-1.73,6.46,0.79
7/24/2022,0.99,0.64,0.10,0.45,0.47,1.03,0.10,0.31,0.38,0.17,0.25,0.27,0.02,0.21,0.05,0.28,0.13,0.35,0.12,1.15,0.59,3.60,0.30,0.60,-0.67,-1.73,6.44,0.79
7/25/2022,0.97,0.63,0.10,0.45,0.46,1.01,0.10,0.31,0.38,0.17,0.24,0.27,0.02,0.21,0.05,0.28,0.13,0.34,0.12,1.12,0.58,3.57,0.30,0.57,-0.67,-1.74,6.44,0.78
7/26/2022,0.96,0.62,0.10,0.44,0.46,0.99,0.09,0.30,0.37,0.16,0.24,0.26,0.02,0.21,0.05,0.27,0.13,0.34,0.12,1.09,0.57,3.54,0.30,0.59,-0.66,-1.73,6.42,0.78
7/27/2022,0.94,0.61,0.09,0.43,0.45,0.98,0.09,0.30,0.36,0.16,0.24,0.26,0.02,0.20,0.05,0.27,0.12,0.33,0.12,1.06,0.55,3.51,0.31,0.68,-0.60,-1.64,6.44,0.81
7/28/2022,0.92,0.60,0.09,0.42,0.44,0.96,0.09,0.30,0.36,0.16,0.23,0.26,0.02,0.20,0.05,0.27,0.12,0.33,0.11,1.03,0.54,3.49,0.31,0.57,-0.66,-1.71,6.41,0.80
7/29/2022,0.91,0.59,0.09,0.42,0.43,0.95,0.09,0.29,0.35,0.16,0.23,0.25,0.02,0.20,0.05,0.26,0.12,0.32,0.11,1.00,0.53,3.46,0.29,0.54,-0.69,-1.74,6.40,0.76
7/30/2022,0.89,0.58,0.09,0.41,0.43,0.93,0.09,0.29,0.35,0.16,0.23,0.25,0.02,0.19,0.05,0.26,0.12,0.32,0.11,0.98,0.52,3.43,0.29,0.54,-0.69,-1.75,6.39,0.75
7/31/2022,0.88,0.58,0.09,0.40,0.42,0.92,0.09,0.28,0.34,0.15,0.22,0.25,0.02,0.19,0.05,0.26,0.12,0.31,0.11,0.95,0.51,3.40,0.28,0.53,-0.70,-1.76,6.37,0.74
8/1/2022,0.86,0.57,0.09,0.39,0.42,0.90,0.09,0.28,0.34,0.15,0.22,0.24,0.02,0.19,0.05,0.25,0.12,0.31,0.11,0.93,0.50,3.38,0.23,0.19,-0.61,-2.05,6.25,0.60
8/2/2022,0.85,0.56,0.08,0.39,0.41,0.89,0.08,0.28,0.34,0.15,0.22,0.24,0.02,0.19,0.05,0.25,0.11,0.30,0.11,0.91,0.49,3.35,0.24,0.23,-0.59,-2.01,6.24,0.61
8/3/2022,0.84,0.55,0.08,0.38,0.40,0.87,0.08,0.27,0.33,0.15,0.21,0.24,0.02,0.18,0.05,0.25,0.11,0.30,0.11,0.88,0.49,3.32,0.25,0.22,-0.59,-2.01,6.25,0.61
8/4/2022,0.82,0.54,0.08,0.38,0.40,0.86,0.08,0.27,0.33,0.15,0.21,0.24,0.02,0.18,0.05,0.24,0.11,0.30,0.10,0.86,0.48,3.30,0.24,0.19,-0.62,-2.03,6.23,0.60
8/5/2022,0.81,0.54,0.08,0.37,0.39,0.85,0.08,0.27,0.32,0.14,0.21,0.23,0.02,0.18,0.05,0.24,0.11,0.29,0.10,0.84,0.47,3.27,0.23,0.22,-0.61,-2.01,6.22,0.59
8/6/2022,0.80,0.53,0.08,0.37,0.39,0.84,0.08,0.27,0.32,0.14,0.21,0.23,0.02,0.18,0.05,0.24,0.11,0.29,0.10,0.82,0.46,3.25,0.24,0.23,-0.59,-1.97,6.18,0.60
8/7/2022,0.79,0.52,0.08,0.36,0.38,0.82,0.08,0.26,0.31,0.14,0.20,0.23,0.02,0.17,0.05,0.24,0.11,0.28,0.10,0.81,0.45,3.22,0.24,0.19,-0.61,-2.00,6.19,0.60
8/8/2022,0.78,0.51,0.08,0.36,0.38,0.81,0.08,0.26,0.31,0.14,0.20,0.23,0.02,0.17,0.04,0.23,0.11,0.28,0.10,0.79,0.45,3.20,0.23,0.19,-0.63,-2.03,6.20,0.58
8/9/2022,0.76,0.51,0.08,0.35,0.37,0.80,0.08,0.26,0.31,0.14,0.20,0.22,0.02,0.17,0.04,0.23,0.10,0.28,0.10,0.77,0.44,3.17,0.23,0.22,-0.62,-2.00,6.19,0.58
8/10/2022,0.75,0.50,0.08,0.35,0.37,0.79,0.07,0.25,0.30,0.14,0.20,0.22,0.02,0.17,0.04,0.23,0.10,0.27,0.10,0.76,0.43,3.15,0.24,0.21,-0.61,-2.00,6.19,0.58
8/11/2022,0.74,0.49,0.07,0.34,0.36,0.78,0.07,0.25,0.30,0.14,0.19,0.22,0.02,0.17,0.04,0.23,0.10,0.27,0.10,0.74,0.43,3.13,0.23,0.19,-0.63,-2.02,6.17,0.58
8/12/2022,0.73,0.49,0.07,0.34,0.36,0.77,0.07,0.25,0.30,0.13,0.19,0.22,0.02,0.16,0.04,0.22,0.10,0.27,0.10,0.72,0.42,3.10,0.23,0.20,-0.63,-2.02,6.17,0.57
8/13/2022,0.72,0.48,0.07,0.33,0.35,0.76,0.07,0.25,0.29,0.13,0.19,0.22,0.02,0.16,0.04,0.22,0.10,0.26,0.09,0.71,0.41,3.08,0.23,0.21,-0.62,-2.00,6.17,0.58
8/14/2022,0.71,0.48,0.07,0.33,0.35,0.75,0.07,0.24,0.29,0.13,0.19,0.21,0.01,0.16,0.04,0.22,0.10,0.26,0.09,0.70,0.41,3.05,0.23,0.21,-0.61,-1.99,6.17,0.58
8/15/2022,0.70,0.47,0.07,0.32,0.35,0.74,0.07,0.24,0.29,0.13,0.19,0.21,0.01,0.16,0.04,0.22,0.10,0.26,0.09,0.68,0.40,3.03,0.23,0.20,-0.62,-1.99,6.15,0.58
8/16/2022,0.69,0.46,0.07,0.32,0.34,0.73,0.07,0.24,0.28,0.13,0.18,0.21,0.01,0.16,0.04,0.21,0.10,0.25,0.09,0.67,0.40,3.01,0.23,0.19,-0.63,-2.00,6.15,0.57
8/17/2022,0.69,0.46,0.07,0.32,0.34,0.72,0.07,0.24,0.28,0.13,0.18,0.21,0.01,0.15,0.04,0.21,0.10,0.25,0.09,0.66,0.39,2.98,0.22,0.15,-0.66,-2.04,6.13,0.55
8/18/2022,0.68,0.45,0.07,0.31,0.33,0.71,0.07,0.23,0.28,0.13,0.18,0.21,0.01,0.15,0.04,0.21,0.09,0.25,0.09,0.64,0.39,2.96,0.21,0.17,-0.67,-2.05,6.13,0.55
8/19/2022,0.67,0.45,0.07,0.31,0.33,0.71,0.07,0.23,0.27,0.13,0.18,0.20,0.01,0.15,0.04,0.21,0.09,0.25,0.09,0.63,0.38,2.94,0.22,0.21,-0.64,-2.01,6.13,0.56
8/20/2022,0.66,0.44,0.07,0.30,0.33,0.70,0.07,0.23,0.27,0.12,0.18,0.20,0.01,0.15,0.04,0.21,0.09,0.24,0.09,0.62,0.37,2.92,0.23,0.25,-0.60,-1.96,6.14,0.57
8/21/2022,0.65,0.44,0.07,0.30,0.32,0.69,0.06,0.23,0.27,0.12,0.17,0.20,0.01,0.15,0.04,0.20,0.09,0.24,0.09,0.61,0.37,2.89,0.24,0.29,-0.56,-1.90,6.14,0.60
8/22/2022,0.64,0.43,0.06,0.30,0.32,0.68,0.06,0.22,0.26,0.12,0.17,0.20,0.01,0.14,0.04,0.20,0.09,0.24,0.09,0.60,0.36,2.87,0.26,0.32,-0.49,-1.81,6.16,0.63
8/23/2022,0.64,0.43,0.06,0.29,0.31,0.67,0.06,0.22,0.26,0.12,0.17,0.20,0.01,0.14,0.04,0.20,0.09,0.24,0.08,0.59,0.36,2.85,0.26,0.29,-0.49,-1.80,6.15,0.64
8/24/2022,0.63,0.42,0.06,0.29,0.31,0.67,0.06,0.22,0.26,0.12,0.17,0.19,0.01,0.14,0.04,0.20,0.09,0.23,0.08,0.58,0.36,2.83,0.25,0.31,-0.47,-1.73,6.13,0.64
8/25/2022,0.62,0.42,0.06,0.29,0.31,0.66,0.06,0.22,0.26,0.12,0.17,0.19,0.01,0.14,0.04,0.20,0.09,0.23,0.08,0.57,0.35,2.80,0.26,0.29,-0.45,-1.75,6.17,0.65
8/26/2022,0.61,0.41,0.06,0.28,0.30,0.65,0.06,0.22,0.25,0.12,0.17,0.19,0.01,0.14,0.04,0.19,0.09,0.23,0.08,0.56,0.35,2.78,0.25,0.28,-0.49,-1.74,6.14,0.63
8/27/2022,0.61,0.41,0.06,0.28,0.30,0.64,0.06,0.21,0.25,0.12,0.16,0.19,0.01,0.14,0.04,0.19,0.09,0.23,0.08,0.55,0.34,2.76,0.25,0.24,-0.53,-1.80,6.13,0.61
8/28/2022,0.60,0.40,0.06,0.28,0.30,0.64,0.06,0.21,0.25,0.12,0.16,0.19,0.01,0.14,0.04,0.19,0.09,0.22,0.08,0.54,0.34,2.74,0.23,0.20,-0.61,-1.86,6.11,0.58
8/29/2022,0.59,0.40,0.06,0.27,0.30,0.63,0.06,0.21,0.25,0.11,0.16,0.19,0.01,0.13,0.04,0.19,0.08,0.22,0.08,0.53,0.33,2.72,0.22,0.18,-0.64,-1.90,6.07,0.56
8/30/2022,0.58,0.40,0.06,0.27,0.29,0.62,0.06,0.21,0.24,0.11,0.16,0.18,0.01,0.13,0.04,0.19,0.08,0.22,0.08,0.53,0.33,2.69,0.22,0.18,-0.64,-1.92,6.07,0.55
8/31/2022,0.58,0.39,0.06,0.27,0.29,0.62,0.06,0.21,0.24,0.11,0.16,0.18,0.01,0.13,0.04,0.19,0.08,0.22,0.08,0.52,0.33,2.67,0.22,0.20,-0.64,-1.92,6.07,0.56
9/1/2022,0.57,0.39,0.06,0.26,0.29,0.61,0.06,0.20,0.24,0.11,0.16,0.18,0.01,0.13,0.04,0.18,0.08,0.21,0.08,0.51,0.32,2.65,0.31,0.25,-0.79,-1.81,6.03,0.78
9/2/2022,0.57,0.38,0.06,0.26,0.28,0.60,0.06,0.20,0.24,0.11,0.15,0.18,0.01,0.13,0.04,0.18,0.08,0.21,0.08,0.50,0.32,2.63,0.31,0.24,-0.78,-1.84,6.05,0.76
9/3/2022,0.56,0.38,0.06,0.26,0.28,0.60,0.06,0.20,0.23,0.11,0.15,0.18,0.01,0.13,0.04,0.18,0.08,0.21,0.08,0.50,0.32,2.61,0.31,0.29,-0.73,-1.80,6.06,0.78
9/4/2022,0.55,0.38,0.06,0.26,0.28,0.59,0.05,0.20,0.23,0.11,0.15,0.18,0.01,0.13,0.03,0.18,0.08,0.21,0.08,0.49,0.31,2.59,0.32,0.29,-0.71,-1.78,6.05,0.79
9/5/2022,0.55,0.37,0.06,0.25,0.27,0.59,0.05,0.20,0.23,0.11,0.15,0.18,0.01,0.13,0.03,0.18,0.08,0.21,0.07,0.48,0.31,2.56,0.32,0.28,-0.71,-1.77,6.03,0.79
9/6/2022,0.54,0.37,0.05,0.25,0.27,0.58,0.05,0.20,0.23,0.11,0.15,0.17,0.01,0.12,0.03,0.18,0.08,0.20,0.07,0.47,0.30,2.54,0.32,0.30,-0.70,-1.75,6.03,0.80
9/7/2022,0.53,0.36,0.05,0.25,0.27,0.57,0.05,0.19,0.22,0.11,0.15,0.17,0.01,0.12,0.03,0.17,0.08,0.20,0.07,0.47,0.30,2.52,0.32,0.30,-0.69,-1.75,6.05,0.81
9/8/2022,0.53,0.36,0.05,0.25,0.27,0.57,0.05,0.19,0.22,0.11,0.15,0.17,0.01,0.12,0.03,0.17,0.08,0.20,0.07,0.46,0.30,2.50,0.33,0.31,-0.68,-1.72,6.03,0.81
9/9/2022,0.52,0.36,0.05,0.24,0.26,0.56,0.05,0.19,0.22,0.10,0.15,0.17,0.01,0.12,0.03,0.17,0.08,0.20,0.07,0.45,0.30,2.48,0.33,0.34,-0.66,-1.69,6.05,0.83
9/10/2022,0.52,0.35,0.05,0.24,0.26,0.56,0.05,0.19,0.22,0.10,0.14,0.17,0.01,0.12,0.03,0.17,0.08,0.20,0.07,0.45,0.29,2.46,0.34,0.31,-0.66,-1.69,6.05,0.83
9/11/2022,0.51,0.35,0.05,0.24,0.26,0.55,0.05,0.19,0.22,0.10,0.14,0.17,0.01,0.12,0.03,0.17,0.07,0.19,0.07,0.44,0.29,2.44,0.32,0.27,-0.71,-1.73,6.03,0.79
9/12/2022,0.51,0.35,0.05,0.24,0.26,0.55,0.05,0.19,0.21,0.10,0.14,0.17,0.01,0.12,0.03,0.17,0.07,0.19,0.07,0.44,0.29,2.42,0.31,0.25,-0.74,-1.75,6.01,0.77
9/13/2022,0.50,0.34,0.05,0.23,0.25,0.54,0.05,0.18,0.21,0.10,0.14,0.16,0.01,0.12,0.03,0.17,0.07,0.19,0.07,0.43,0.28,2.40,0.31,0.26,-0.74,-1.77,6.01,0.76
9/14/2022,0.50,0.34,0.05,0.23,0.25,0.54,0.05,0.18,0.21,0.10,0.14,0.16,0.01,0.11,0.03,0.16,0.07,0.19,0.07,0.43,0.28,2.37,0.31,0.26,-0.74,-1.78,6.00,0.76
9/15/2022,0.49,0.34,0.05,0.23,0.25,0.53,0.05,0.18,0.21,0.10,0.14,0.16,0.01,0.11,0.03,0.16,0.07,0.19,0.07,0.42,0.28,2.35,0.31,0.27,-0.73,-1.77,6.00,0.77
9/16/2022,0.49,0.33,0.05,0.23,0.25,0.53,0.05,0.18,0.21,0.10,0.14,0.16,0.01,0.11,0.03,0.16,0.07,0.19,0.07,0.41,0.27,2.33,0.31,0.29,-0.71,-1.75,6.00,0.78
9/17/2022,0.48,0.33,0.05,0.22,0.25,0.52,0.05,0.18,0.20,0.10,0.14,0.16,0.01,0.11,0.03,0.16,0.07,0.18,0.07,0.41,0.27,2.31,0.31,0.29,-0.70,-1.74,5.99,0.78
9/18/2022,0.48,0.33,0.05,0.22,0.24,0.52,0.05,0.18,0.20,0.10,0.13,0.16,0.01,0.11,0.03,0.16,0.07,0.18,0.07,0.40,0.27,2.29,0.31,0.28,-0.71,-1.74,5.99,0.78
9/19/2022,0.47,0.33,0.05,0.22,0.24,0.51,0.05,0.18,0.20,0.10,0.13,0.16,0.01,0.11,0.03,0.16,0.07,0.18,0.07,0.40,0.27,2.27,0.32,0.30,-0.69,-1.71,6.00,0.79
9/20/2022,0.47,0.32,0.05,0.22,0.24,0.51,0.05,0.17,0.20,0.10,0.13,0.16,0.01,0.11,0.03,0.16,0.07,0.18,0.06,0.39,0.26,2.25,0.32,0.31,-0.67,-1.70,5.98,0.80
9/21/2022,0.46,0.32,0.05,0.22,0.24,0.50,0.05,0.17,0.20,0.09,0.13,0.15,0.01,0.11,0.03,0.16,0.07,0.18,0.06,0.39,0.26,2.23,0.33,0.34,-0.67,-1.66,5.97,0.80
9/22/2022,0.46,0.32,0.05,0.21,0.23,0.50,0.05,0.17,0.20,0.09,0.13,0.15,0.01,0.11,0.03,0.15,0.07,0.18,0.06,0.38,0.26,2.21,0.33,0.32,-0.66,-1.66,6.00,0.82
9/23/2022,0.45,0.31,0.05,0.21,0.23,0.49,0.04,0.17,0.19,0.09,0.13,0.15,0.01,0.11,0.03,0.15,0.07,0.17,0.06,0.38,0.26,2.19,0.33,0.32,-0.66,-1.65,5.99,0.81
9/24/2022,0.45,0.31,0.05,0.21,0.23,0.49,0.04,0.17,0.19,0.09,0.13,0.15,0.01,0.10,0.03,0.15,0.07,0.17,0.06,0.38,0.25,2.17,0.32,0.31,-0.66,-1.64,5.98,0.80
9/25/2022,0.44,0.31,0.05,0.21,0.23,0.48,0.04,0.17,0.19,0.09,0.13,0.15,0.01,0.10,0.03,0.15,0.07,0.17,0.06,0.37,0.25,2.15,0.33,0.32,-0.65,-1.63,5.98,0.82
9/26/2022,0.44,0.31,0.04,0.21,0.23,0.48,0.04,0.17,0.19,0.09,0.13,0.15,0.01,0.10,0.03,0.15,0.07,0.17,0.06,0.37,0.25,2.13,0.33,0.34,-0.62,-1.59,5.99,0.84
9/27/2022,0.44,0.30,0.04,0.20,0.22,0.48,0.04,0.16,0.19,0.09,0.12,0.15,0.01,0.10,0.03,0.15,0.07,0.17,0.06,0.36,0.25,2.11,0.34,0.34,-0.59,-1.57,5.99,0.86
9/28/2022,0.43,0.30,0.04,0.20,0.22,0.47,0.04,0.16,0.19,0.09,0.12,0.15,0.01,0.10,0.03,0.15,0.06,0.17,0.06,0.36,0.24,2.09,0.34,0.33,-0.61,-1.56,6.00,0.86
9/29/2022,0.43,0.30,0.04,0.20,0.22,0.47,0.04,0.16,0.18,0.09,0.12,0.15,0.01,0.10,0.03,0.15,0.06,0.17,0.06,0.35,0.24,2.07,0.34,0.35,-0.61,-1.55,6.01,0.85
9/30/2022,0.42,0.29,0.04,0.20,0.22,0.46,0.04,0.16,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.35,0.24,2.05,0.35,0.36,-0.59,-1.53,5.99,0.87
10/1/2022,0.42,0.29,0.04,0.20,0.22,0.46,0.04,0.16,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.35,0.24,2.03,0.63,2.13,0.20,-0.20,6.81,1.46
10/2/2022,0.42,0.29,0.04,0.20,0.22,0.46,0.04,0.16,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.34,0.24,2.01,0.63,2.11,0.18,-0.23,6.80,1.43
10/3/2022,0.41,0.29,0.04,0.19,0.21,0.45,0.04,0.16,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.34,0.23,1.99,0.62,2.08,0.15,-0.26,6.79,1.40
10/4/2022,0.41,0.29,0.04,0.19,0.21,0.45,0.04,0.16,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.33,0.23,1.97,0.61,2.07,0.13,-0.29,6.78,1.38
10/5/2022,0.41,0.28,0.04,0.19,0.21,0.44,0.04,0.15,0.18,0.09,0.12,0.14,0.01,0.10,0.03,0.14,0.06,0.16,0.06,0.33,0.23,1.95,0.61,2.07,0.13,-0.29,6.78,1.38
10/6/2022,0.40,0.28,0.04,0.19,0.21,0.44,0.04,0.15,0.17,0.08,0.12,0.14,0.01,0.09,0.03,0.14,0.06,0.16,0.06,0.33,0.23,1.93,0.63,2.20,0.21,-0.23,6.79,1.42
10/7/2022,0.40,0.28,0.04,0.19,0.21,0.44,0.04,0.15,0.17,0.08,0.11,0.14,0.01,0.09,0.03,0.14,0.06,0.15,0.06,0.32,0.22,1.91,0.65,2.28,0.29,-0.16,6.76,1.48
10/8/2022,0.39,0.28,0.04,0.19,0.20,0.43,0.04,0.15,0.17,0.08,0.11,0.14,0.01,0.09,0.03,0.14,0.06,0.15,0.06,0.32,0.22,1.89,0.67,2.35,0.35,-0.09,6.81,1.52
10/9/2022,0.39,0.27,0.04,0.18,0.20,0.43,0.04,0.15,0.17,0.08,0.11,0.13,0.01,0.09,0.03,0.14,0.06,0.15,0.06,0.32,0.22,1.87,0.70,2.39,0.40,-0.04,6.82,1.55
10/10/2022,0.39,0.27,0.04,0.18,0.20,0.43,0.04,0.15,0.17,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.31,0.22,1.86,0.70,2.37,0.40,-0.02,6.82,1.55
10/11/2022,0.38,0.27,0.04,0.18,0.20,0.42,0.04,0.15,0.17,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.31,0.22,1.84,0.70,2.35,0.38,-0.02,6.81,1.54
10/12/2022,0.38,0.27,0.04,0.18,0.20,0.42,0.04,0.15,0.17,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.31,0.22,1.82,0.72,2.39,0.40,0.02,6.82,1.55
10/13/2022,0.38,0.26,0.04,0.18,0.20,0.42,0.04,0.15,0.16,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.30,0.21,1.80,0.61,2.30,0.15,0.05,6.79,1.46
10/14/2022,0.37,0.26,0.04,0.18,0.20,0.41,0.04,0.14,0.16,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.30,0.21,1.78,0.85,2.55,0.81,0.07,6.83,1.71
10/15/2022,0.37,0.26,0.04,0.18,0.19,0.41,0.04,0.14,0.16,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.15,0.05,0.30,0.21,1.76,0.75,2.43,0.50,0.07,6.80,1.60
10/16/2022,0.37,0.26,0.04,0.17,0.19,0.41,0.04,0.14,0.16,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.14,0.05,0.29,0.21,1.74,0.73,2.41,0.46,0.05,6.81,1.57
10/17/2022,0.36,0.26,0.04,0.17,0.19,0.40,0.04,0.14,0.16,0.08,0.11,0.13,0.01,0.09,0.03,0.13,0.06,0.14,0.05,0.29,0.21,1.72,0.73,2.39,0.43,0.03,6.81,1.56
10/18/2022,0.36,0.25,0.04,0.17,0.19,0.40,0.04,0.14,0.16,0.08,0.11,0.13,0.01,0.09,0.02,0.13,0.06,0.14,0.05,0.29,0.20,1.71,0.74,2.52,0.53,0.12,6.82,1.61
10/19/2022,0.36,0.25,0.04,0.17,0.19,0.40,0.04,0.14,0.16,0.08,0.10,0.13,0.01,0.09,0.02,0.13,0.06,0.14,0.05,0.29,0.20,1.69,0.78,2.58,0.63,0.18,6.83,1.72
10/20/2022,0.36,0.25,0.04,0.17,0.19,0.39,0.04,0.14,0.16,0.08,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.14,0.05,0.28,0.20,1.67,0.79,2.59,0.65,0.22,6.84,1.72
10/21/2022,0.35,0.25,0.04,0.17,0.18,0.39,0.03,0.14,0.15,0.08,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.14,0.05,0.28,0.20,1.65,0.80,2.69,0.73,0.29,6.84,1.76
10/22/2022,0.35,0.25,0.04,0.17,0.18,0.39,0.03,0.14,0.15,0.08,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.14,0.05,0.28,0.20,1.63,0.82,2.69,0.75,0.31,6.87,1.80
10/23/2022,0.35,0.24,0.04,0.16,0.18,0.38,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.14,0.05,0.27,0.20,1.62,0.81,2.70,0.76,0.35,6.84,1.79
10/24/2022,0.34,0.24,0.04,0.16,0.18,0.38,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.14,0.05,0.27,0.19,1.60,0.83,2.77,0.83,0.41,6.85,1.82
10/25/2022,0.34,0.24,0.03,0.16,0.18,0.38,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.27,0.19,1.58,0.84,2.78,0.87,0.44,6.86,1.87
10/26/2022,0.34,0.24,0.03,0.16,0.18,0.38,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.27,0.19,1.56,0.87,2.81,0.88,0.47,6.84,1.86
10/27/2022,0.34,0.24,0.03,0.16,0.18,0.37,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.26,0.19,1.55,0.89,2.86,0.95,0.51,6.86,1.90
10/28/2022,0.33,0.24,0.03,0.16,0.18,0.37,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.26,0.19,1.53,0.90,2.76,0.88,0.47,6.85,1.89
10/29/2022,0.33,0.23,0.03,0.16,0.17,0.37,0.03,0.13,0.15,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.26,0.19,1.51,0.86,2.68,0.76,0.41,6.81,1.80
10/30/2022,0.33,0.23,0.03,0.16,0.17,0.36,0.03,0.13,0.14,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.26,0.19,1.49,0.85,2.66,0.71,0.37,6.83,1.76
10/31/2022,0.32,0.23,0.03,0.15,0.17,0.36,0.03,0.13,0.14,0.07,0.10,0.12,0.01,0.08,0.02,0.12,0.05,0.13,0.05,0.25,0.18,1.48,0.87,2.76,0.79,0.40,6.87,1.80
