USER,2022-06_ALLOCATIONS,2022-06_CURTAILMENT,2022-06_DEMAND,2022-06_SHORTAGE_%,BASIN,PRIORITY
A002723,0.0002022,0,0.00020219999999999998,0,R_01,55
A002928,0.0,1,0.00020219999999999998,100.0,R_13,56
A004307,0.0002022,0,0.00020219999999999998,0,R_01,60
A006464,0.0002022,0,0.00020219999999999998,0,R_01,63
A006642,0.0002022,0,0.00020219999999999998,0,R_01,64
A006805A,0.0002022,0,0.00020219999999999998,0,R_01,65
A009832A,0.00322233,0,0.0032223340000000003,0,R_01,69
A009832B,0.0002022,0,0.00020219999999999998,0,R_01,70
A012232,0.0002022,0,0.00020219999999999998,0,R_05,73
A012525,0.0002022,0,0.00020219999999999998,0,R_11,74
A012850,0.0002022,0,0.00020219999999999998,0,R_12,278
A012951,3.665,0,3.665,0,R_09,77
A013161,0.01,0,0.01,0,R_11,83
A013533,0.0002022,0,0.00020219999999999998,0,R_12,100
A013578,0.000422,0,0.000422,0,R_11,102
A013633,0.0002022,0,0.00020219999999999998,0,R_06,104
A013695,0.18,0,0.18,0,R_11,106
A013716,0.0002022,0,0.00020219999999999998,0,R_12,108
A013729,1.715,0,1.715,0,R_11,109
A013967,0.33,0,0.33,0,R_12,125
A014466,0.0002022,0,0.00020219999999999998,0,R_12,155
A014735,0.0002022,0,0.00020219999999999998,0,R_12,162
A014749,0.0002022,0,0.00020219999999999998,0,R_12,163
A014826,0.0,1,62.5,100.0,R_13,166
A014841,0.0002022,0,0.00020219999999999998,0,R_12,167
A014842,0.0002022,0,0.00020219999999999998,0,R_12,168
A014872,0.0002022,0,0.00020219999999999998,0,R_12,171
A014904,0.0002022,0,0.00020219999999999998,0,R_11,174
A015075,0.0002022,0,0.00020219999999999998,0,R_12,179
A015187,0.015,0,0.015,0,R_04,184
A015314,0.0002022,0,0.00020219999999999998,0,R_12,187
A015521,0.0002022,0,0.00020219999999999998,0,R_12,193
A015610,0.0002022,0,0.00020219999999999998,0,R_01,194
A015663,0.0002022,0,0.00020219999999999998,0,R_01,195
A015854,0.0002022,0,0.00020219999999999998,0,R_09,214
A016077,0.0002022,0,0.00020219999999999998,0,R_11,217
A016086,0.0002022,0,0.00020219999999999998,0,R_02,218
A016141,0.025,0,0.025,0,R_08,219
A016347,0.0002022,0,0.00020219999999999998,0,R_01,225
A016381,0.0002022,0,0.00020219999999999998,0,R_02,227
A016443,0.0002022,0,0.00020219999999999998,0,R_06,231
A016467,0.0002022,0,0.00020219999999999998,0,R_11,232
A016825,0.03,0,0.03,0,R_06,243
A016961,0.0002022,0,0.00020219999999999998,0,R_10,244
A016973,0.0002022,0,0.00020219999999999998,0,R_06,245
A017091A,0.0002022,0,0.00020219999999999998,0,R_01,246
A017091B,0.0002022,0,0.00020219999999999998,0,R_01,247
