USER,2022-08_ALLOCATIONS,2022-08_CURTAILMENT,2022-08_DEMAND,2022-08_SHORTAGE_%,BASIN,PRIORITY
A002723,0.0002022,0,0.00020219999999999998,0,R_01,32.0
A004307,0.0002022,0,0.00020219999999999998,0,R_01,33.0
A006464,0.0002022,0,0.00020219999999999998,0,R_01,34.0
A006642,0.0002022,0,0.00020219999999999998,0,R_01,35.0
A006805A,0.0002022,0,0.00020219999999999998,0,R_01,36.0
A009832A,0.008286,0,0.008286,0,R_01,38.0
A009832B,0.0002022,0,0.00020219999999999998,0,R_01,37.0
A012232,0.633333,0,0.6333333329999999,0,R_05,39.0
A012525,0.0,1,0.00020219999999999998,100.0,R_11,40.0
A012850,0.0,1,0.00020219999999999998,100.0,R_12,89.0
A012951,0.0002022,0,0.00020219999999999998,0,R_09,41.0
A013161,0.0,1,0.033333333,100.0,R_11,42.0
A013533,0.0002022,0,0.00020219999999999998,0,R_12,43.0
A013578,0.0,1,0.0008439999999999999,100.0,R_11,44.0
A013633,0.0002022,0,0.00020219999999999998,0,R_06,45.0
A013695,0.0,1,0.00020219999999999998,100.0,R_11,46.0
A013716,0.0002022,0,0.00020219999999999998,0,R_12,47.0
A013729,0.0,1,5.0,100.0,R_11,48.0
A013967,0.666667,0,0.666666667,0,R_12,49.0
A014466,0.0388725,0,0.0388725,0,R_12,50.0
A014735,0.0002022,0,0.00020219999999999998,0,R_12,51.0
A014749,0.0002022,0,0.00020219999999999998,0,R_12,52.0
A014841,0.0002022,0,0.00020219999999999998,0,R_12,53.0
A014842,0.0002022,0,0.00020219999999999998,0,R_12,54.0
A014872,0.0002022,0,0.00020219999999999998,0,R_12,55.0
A014904,0.0,1,0.00020219999999999998,100.0,R_11,56.0
A015075,0.0002022,0,0.00020219999999999998,0,R_12,57.0
A015187,0.038054,0,0.038054,0,R_04,58.0
A015314,0.0002022,0,0.00020219999999999998,0,R_12,59.0
A015521,0.0002022,0,0.00020219999999999998,0,R_12,60.0
A015610,2.022e-05,0,2.022e-05,0,R_01,61.0
A015663,0.0002022,0,0.00020219999999999998,0,R_01,62.0
A015854,0.0002022,0,0.00020219999999999998,0,R_09,63.0
A016077,0.0,1,0.00020219999999999998,100.0,R_11,64.0
A016086,0.0002022,0,0.00020219999999999998,0,R_02,65.0
A016141,0.0519667,0,0.051966667,0,R_08,66.0
A016347,0.0002022,0,0.00020219999999999998,0,R_01,67.0
A016381,0.0002022,0,0.00020219999999999998,0,R_02,68.0
A016443,0.0002022,0,0.00020219999999999998,0,R_06,69.0
A016467,0.0,1,0.00020219999999999998,100.0,R_11,70.0
A016825,0.0002022,0,0.00020219999999999998,0,R_06,71.0
A016961,0.0,1,0.00020219999999999998,100.0,R_10,72.0
A016973,0.0002022,0,0.00020219999999999998,0,R_06,73.0
A017091A,0.0002022,0,0.00020219999999999998,0,R_01,76.0
A017091B,0.0133333,0,0.013333333,0,R_01,75.0
A017091C,0.0002022,0,0.00020219999999999998,0,R_01,74.0
A017240,0.334367,0,0.334366667,0,R_01,77.0
A017271,0.0002022,0,0.00020219999999999998,0,R_02,78.0
A017642,0.0002022,0,0.00020219999999999998,0,R_04,79.0
A017745,0.0002022,0,0.00020219999999999998,0,R_09,80.0
A017868,0.0002022,0,0.00020219999999999998,0,R_01,81.0
A017871,0.0002022,0,0.00020219999999999998,0,R_02,82.0
A017978,8.35164,0,8.465,1.3391612522150045,R_12,83.0
A018138,0.0,1,0.00020219999999999998,100.0,R_11,84.0
A018200,0.0002022,0,0.00020219999999999998,0,R_05,85.0
A018274A,0.0002022,0,0.00020219999999999998,0,R_01,86.0
A018274B,0.0002022,0,0.00020219999999999998,0,R_01,87.0
A018328,0.0002022,0,0.00020219999999999998,0,R_01,88.0
A018648,0.5,0,0.5,0,R_01,90.0
A018835,0.0,1,0.00020219999999999998,100.0,R_10,91.0
A018948,0.0,1,0.00020219999999999998,100.0,R_12,92.0
A019135,0.00168067,0,0.001680667,0,R_04,93.0
A019140,0.0,1,0.00020219999999999998,100.0,R_12,94.0
A019336,0.0002022,0,0.00020219999999999998,0,R_01,95.0
A019427,0.0,1,0.00020219999999999998,100.0,R_10,96.0
